timestamp,merchant_country,processor_name,response_code,amount_usd,target_recovered_by_retry,champion_probability,challenger_probability,probability_delta,absolute_delta
2025-07-26 19:40:13,US,global-acquirer-a,51,84.01,False,0.5048952530527215,0.23189187519589996,0.2730033778568216,0.2730033778568216
2025-08-03 01:52:54,US,high-risk-or-orchestrator-a,05,194.91,False,0.4251707554350614,0.1528524317433347,0.2723183236917267,0.2723183236917267
2025-07-14 19:38:33,US,regional-card-specialist-b,51,623.94,False,0.4927073902425424,0.22063930424050768,0.2720680860020347,0.2720680860020347
2025-07-21 10:38:20,DE,global-acquirer-b,51,5.48,False,0.5177467521738581,0.2464994175641879,0.2712473346096702,0.2712473346096702
2025-07-24 11:10:28,ES,global-acquirer-b,51,298.66,False,0.5044235512728855,0.2335948648889932,0.27082868638389235,0.27082868638389235
2025-07-29 21:48:02,PE,global-acquirer-a,96,126.93,False,0.5257388325491265,0.25804886940014266,0.2676899631489838,0.2676899631489838
2025-07-12 13:25:11,US,global-acquirer-a,51,84.86,False,0.414432235120061,0.1469333285219856,0.2674989065980754,0.2674989065980754
2025-07-13 12:29:22,US,high-risk-or-orchestrator-a,91,844.11,False,0.4554154597067183,0.18937497248080584,0.26604048722591245,0.26604048722591245
2025-07-11 16:01:22,DE,global-acquirer-a,51,232.75,True,0.4011847977099612,0.1364110199196001,0.26477377779036104,0.26477377779036104
2025-07-19 09:29:48,ZA,global-acquirer-b,51,8.45,False,0.3371626569151326,0.07418735052903688,0.2629753063860957,0.2629753063860957
2025-07-28 06:55:05,US,high-risk-or-orchestrator-b,51,53.1,True,0.4385489198027681,0.1762176412120663,0.2623312785907018,0.2623312785907018
2025-07-21 12:39:56,ES,global-acquirer-a,91,404.13,True,0.5088109963672177,0.2469903283997026,0.26182066796751513,0.26182066796751513
2025-07-28 20:34:53,JP,global-acquirer-b,51,538.23,False,0.4686267650273394,0.2076334286909358,0.26099333633640365,0.26099333633640365
2025-07-20 21:04:04,GB,global-acquirer-b,51,601.75,False,0.37551179620439357,0.11530689058113514,0.26020490562325843,0.26020490562325843
2025-07-20 22:24:54,BR,global-acquirer-b,54,663.84,False,0.00684811400448504,0.2647611408919091,-0.25791302688742407,0.25791302688742407
2025-07-27 18:30:19,US,global-acquirer-a,51,39.13,False,0.4224370034705518,0.16559024506167347,0.25684675840887833,0.25684675840887833
2025-07-24 18:14:25,MX,high-risk-or-orchestrator-a,91,175.52,False,0.425609414037181,0.1691019985787848,0.25650741545839617,0.25650741545839617
2025-07-19 06:49:43,CA,high-risk-or-orchestrator-a,51,154.91,False,0.5375409241490249,0.2901461071374909,0.24739481701153399,0.24739481701153399
2025-07-22 11:12:05,DE,global-acquirer-b,51,3741.1,True,0.40555478424030394,0.1584667391375684,0.24708804510273555,0.24708804510273555
2025-07-11 21:48:14,GB,global-acquirer-a,51,1618.5,False,0.40906981518030516,0.16334852827188243,0.24572128690842274,0.24572128690842274
2025-08-02 11:31:57,IN,cross-border-fx-specialist-b,NW,54.6,False,0.14511020341822903,0.3902201508062177,-0.24510994738798866,0.24510994738798866
2025-07-25 11:14:38,AU,regional-card-specialist-a,51,57.81,False,0.14310398436930402,0.38287230097948755,-0.23976831661018352,0.23976831661018352
2025-08-01 08:07:02,GB,high-risk-or-orchestrator-b,05,104.69,True,0.052466596324335944,0.2889203514431081,-0.23645375511877217,0.23645375511877217
2025-07-24 07:00:52,US,high-risk-or-orchestrator-a,05,13.56,False,0.3174895029522424,0.08287784731114885,0.23461165564109354,0.23461165564109354
2025-07-12 19:57:07,JP,global-acquirer-b,91,367.73,False,0.3643282618283661,0.12975513609342323,0.23457312573494285,0.23457312573494285
2025-07-28 17:45:43,IN,global-acquirer-a,51,18.38,False,0.4198456378718629,0.18535191304433968,0.23449372482752323,0.23449372482752323
2025-07-28 19:43:09,US,global-acquirer-a,51,54.29,False,0.4469051718986184,0.2131124968284463,0.2337926750701721,0.2337926750701721
2025-07-20 08:38:56,AE,global-acquirer-a,51,40.41,False,0.44177388436079795,0.20816421068596377,0.23360967367483418,0.23360967367483418
2025-08-03 13:49:37,ZA,global-acquirer-b,51,67.72,True,0.5972747076992868,0.3637837546363772,0.23349095306290962,0.23349095306290962
2025-07-23 22:16:25,GB,global-acquirer-a,91,42.5,False,0.271205266647126,0.03989993631211721,0.2313053303350088,0.2313053303350088
2025-07-24 15:00:42,US,global-acquirer-b,91,941.34,True,0.45932306541382906,0.22926622343210631,0.23005684198172274,0.23005684198172274
2025-08-04 23:28:04,GB,high-risk-or-orchestrator-a,05,0.71,False,0.4387462720738893,0.21033416859012213,0.22841210348376714,0.22841210348376714
2025-07-25 03:44:28,IN,global-acquirer-a,96,293.46,False,0.48451383451124674,0.25767004707092694,0.2268437874403198,0.2268437874403198
2025-07-24 21:43:08,US,cross-border-fx-specialist-a,05,19.77,False,0.05776151310102455,0.2834409454347357,-0.22567943233371113,0.22567943233371113
2025-07-29 20:55:35,DE,high-risk-or-orchestrator-b,05,52.99,False,0.5212992907405894,0.2970391430020415,0.22426014773854797,0.22426014773854797
2025-08-05 16:04:52,US,high-risk-or-orchestrator-b,65,199.47,False,0.42253499308048237,0.19828947033926442,0.22424552274121795,0.22424552274121795
2025-07-20 12:47:35,US,high-risk-or-orchestrator-b,05,116.95,True,0.4576939907124768,0.2351023138289839,0.2225916768834929,0.2225916768834929
2025-08-01 09:00:17,SE,high-risk-or-orchestrator-b,14,331.9,False,0.006771676756896099,0.22929509372757748,-0.22252341697068137,0.22252341697068137
2025-08-03 18:53:15,ES,global-acquirer-b,05,32.32,False,0.4590300166427927,0.2374117346443273,0.2216182819984654,0.2216182819984654
2025-08-05 16:14:34,IN,high-risk-or-orchestrator-b,54,19.92,False,0.0069223260763755,0.22829720371889897,-0.22137487764252348,0.22137487764252348
2025-08-05 11:53:34,PE,high-risk-or-orchestrator-a,51,67.62,False,0.4459194954977677,0.22461519638361502,0.2213042991141527,0.2213042991141527
2025-08-02 19:41:03,US,cross-border-fx-specialist-a,51,7.15,False,0.25606605775455915,0.03531176498612879,0.22075429276843037,0.22075429276843037
2025-08-01 17:55:48,GB,global-acquirer-b,NW,284.43,False,0.43428249151433734,0.216486807325741,0.21779568418859635,0.21779568418859635
2025-07-28 10:02:57,ZA,regional-card-specialist-b,51,37.24,False,0.28721723569979,0.070466450070796,0.21675078562899402,0.21675078562899402
2025-07-12 20:42:43,ES,global-acquirer-b,05,70.09,False,0.41443514228711736,0.1999456989517397,0.21448944333537767,0.21448944333537767
2025-08-03 18:30:08,DE,high-risk-or-orchestrator-a,05,12.43,False,0.4097464141214682,0.19533226870507936,0.21441414541638887,0.21441414541638887
2025-08-03 16:52:43,DE,high-risk-or-orchestrator-a,05,15.41,False,0.39770524143715996,0.1842653854235102,0.21343985601364976,0.21343985601364976
2025-07-26 11:16:06,US,global-acquirer-a,51,5834.24,True,0.3154399233027007,0.10204760715915052,0.2133923161435502,0.2133923161435502
2025-08-03 18:06:15,US,global-acquirer-b,51,73.83,False,0.45308770331243736,0.24002157397653806,0.2130661293358993,0.2130661293358993
2025-08-02 15:45:36,CN,global-acquirer-b,51,8.68,False,0.4928086481671882,0.28019230272211754,0.2126163454450707,0.2126163454450707
2025-08-06 08:33:55,US,regional-card-specialist-b,96,552.18,False,0.48722433491362205,0.27526462811149577,0.21195970680212628,0.21195970680212628
2025-07-29 15:18:54,DE,global-acquirer-a,51,120.81,True,0.47918637847886336,0.2678511984713813,0.21133518000748208,0.21133518000748208
2025-07-12 15:47:14,BR,regional-card-specialist-b,05,27.39,False,0.12210602426279656,0.33110330906067836,-0.20899728479788182,0.20899728479788182
2025-07-25 12:20:16,SG,high-risk-or-orchestrator-b,62,423.32,False,0.006990092242152284,0.21569944664698518,-0.2087093544048329,0.2087093544048329
2025-08-03 17:27:31,US,high-risk-or-orchestrator-a,05,349.07,False,0.43730394725614785,0.2288289080719041,0.20847503918424376,0.20847503918424376
2025-07-30 20:43:56,GB,global-acquirer-b,51,1028.58,False,0.42435955595274133,0.21626495513754676,0.20809460081519457,0.20809460081519457
2025-07-26 12:00:34,US,global-acquirer-a,51,716.79,False,0.41496179058865795,0.20700107124010453,0.20796071934855342,0.20796071934855342
2025-07-23 10:10:52,GB,global-acquirer-b,NW,79.8,True,0.057381934069849636,0.2652139627487503,-0.20783202867890066,0.20783202867890066
2025-07-18 12:37:43,GB,high-risk-or-orchestrator-b,05,53.67,True,0.491742795610105,0.2846928366170438,0.20704995899306117,0.20704995899306117
2025-08-06 07:52:25,IN,high-risk-or-orchestrator-a,51,201.51,True,0.4283335888151829,0.2215894318611223,0.20674415695406062,0.20674415695406062
2025-07-27 22:23:59,US,high-risk-or-orchestrator-a,05,413.17,True,0.39873836509839566,0.1943238204940932,0.20441454460430247,0.20441454460430247
2025-07-25 20:20:45,BR,global-acquirer-b,51,153.49,False,0.4533407908204397,0.24906083445231972,0.20427995636812,0.20427995636812
2025-08-03 20:55:02,DE,global-acquirer-b,51,149.13,True,0.3472679548475633,0.14343618647059328,0.20383176837697,0.20383176837697
2025-07-25 18:16:04,BR,global-acquirer-b,96,96.06,False,0.4748099620654407,0.2710909951178898,0.20371896694755087,0.20371896694755087
2025-07-29 13:04:40,ZA,high-risk-or-orchestrator-a,05,16.39,False,0.4003793459394973,0.2006294005775682,0.1997499453619291,0.1997499453619291
2025-07-31 09:19:03,GB,high-risk-or-orchestrator-b,62,13.53,False,0.0069223260763755,0.20617258600585117,-0.19925025992947568,0.19925025992947568
2025-07-22 16:01:16,GB,cross-border-fx-specialist-a,51,296.12,True,0.3806996248578994,0.18154392618588308,0.1991556986720163,0.1991556986720163
2025-07-23 19:06:22,SG,high-risk-or-orchestrator-b,51,461.33,False,0.4731139700698614,0.2745720749595451,0.19854189511031628,0.19854189511031628
2025-08-02 15:23:05,US,global-acquirer-b,51,192.18,False,0.41122010103372975,0.21446705569242416,0.19675304534130558,0.19675304534130558
2025-08-06 09:21:24,BR,global-acquirer-a,05,1.98,False,0.229157637819317,0.033748773556844004,0.195408864262473,0.195408864262473
2025-08-06 20:42:56,DE,global-acquirer-b,51,80.91,True,0.3720522341583234,0.17681654600866048,0.1952356881496629,0.1952356881496629
2025-08-02 23:35:07,GB,global-acquirer-a,51,232.94,False,0.40686674146122676,0.21199528622422667,0.19487145523700009,0.19487145523700009
2025-07-31 21:20:02,GB,regional-card-specialist-a,57,5.61,False,0.04185270817370713,0.23471435169468174,-0.19286164352097462,0.19286164352097462
2025-07-25 17:48:26,MX,high-risk-or-orchestrator-a,62,199.34,False,0.007362646096456296,0.19979208790547606,-0.19242944180901977,0.19242944180901977
2025-07-18 14:52:23,DE,regional-card-specialist-b,54,13.4,False,0.006771676756896099,0.1977176131049636,-0.1909459363480675,0.1909459363480675
2025-07-23 19:15:37,DE,high-risk-or-orchestrator-a,05,101.65,False,0.47315804316759086,0.2825964284411154,0.19056161472647548,0.19056161472647548
2025-07-30 17:15:06,IN,global-acquirer-a,PR,4.71,False,0.09211130861369493,0.2825427299988924,-0.19043142138519747,0.19043142138519747
2025-07-15 14:40:48,IN,global-acquirer-a,96,13.59,False,0.47908188379784244,0.2888227108468695,0.19025917295097294,0.19025917295097294
2025-07-26 11:08:36,US,regional-card-specialist-a,05,17.39,True,0.08144075062897975,0.27128226576550285,-0.1898415151365231,0.1898415151365231
2025-07-23 14:44:46,US,high-risk-or-orchestrator-a,05,15.88,False,0.3571945389361179,0.16851564903055616,0.18867888990556175,0.18867888990556175
2025-07-12 19:47:21,US,global-acquirer-a,51,23.17,False,0.3249266709659648,0.13637054890424297,0.18855612206172181,0.18855612206172181
2025-07-28 17:53:58,JP,high-risk-or-orchestrator-b,62,45.6,False,0.00737133578340199,0.19584677200311845,-0.18847543621971646,0.18847543621971646
2025-07-14 22:38:25,GB,global-acquirer-b,51,9.81,False,0.39987865493050867,0.21234766090706528,0.1875309940234434,0.1875309940234434
2025-07-13 06:18:34,US,regional-card-specialist-b,91,44.36,True,0.3381250172705358,0.15066641862347527,0.18745859864706052,0.18745859864706052
2025-07-17 13:22:39,US,regional-card-specialist-b,PR,74.56,True,0.057506490453106136,0.24480044733767514,-0.187293956884569,0.187293956884569
2025-07-28 20:38:08,US,high-risk-or-orchestrator-a,51,62.37,False,0.33611416351215795,0.14933175538382187,0.18678240812833607,0.18678240812833607
2025-07-19 09:57:39,BR,global-acquirer-a,51,46.65,False,0.3884461978181004,0.20169008685505244,0.18675611096304798,0.18675611096304798
2025-07-24 11:40:32,BR,cross-border-fx-specialist-b,51,87.42,False,0.3958642189864356,0.20915780320333455,0.18670641578310104,0.18670641578310104
2025-08-06 16:23:04,US,global-acquirer-b,51,360.97,False,0.33677733340748656,0.15023398366754506,0.1865433497399415,0.1865433497399415
2025-07-29 19:23:42,DE,high-risk-or-orchestrator-b,05,142.76,False,0.42649118833981264,0.2404198265045357,0.18607136183527695,0.18607136183527695
2025-07-26 07:33:17,SE,global-acquirer-b,05,15.97,False,0.13958598061161376,0.32556805169193487,-0.1859820710803211,0.1859820710803211
2025-07-26 04:24:48,HK,cross-border-fx-specialist-b,51,16.02,False,0.36356713639988314,0.177610502014246,0.18595663438563714,0.18595663438563714
2025-07-27 09:39:12,JP,cross-border-fx-specialist-b,05,102.9,False,0.14053631255421187,0.3256841204229008,-0.18514780786868892,0.18514780786868892
2025-07-17 13:01:00,AR,global-acquirer-a,05,475.98,True,0.061228671000252866,0.24636451368527068,-0.18513584268501782,0.18513584268501782
2025-07-22 17:18:01,PE,global-acquirer-b,51,98.0,True,0.4643158306087664,0.2793236425311308,0.18499218807763562,0.18499218807763562
2025-07-15 11:55:17,US,global-acquirer-a,51,125.08,False,0.4291642155681877,0.24564047093033314,0.18352374463785454,0.18352374463785454
2025-07-12 21:49:20,FR,high-risk-or-orchestrator-a,91,307.93,True,0.3058674114678937,0.12270793030313935,0.18315948116475433,0.18315948116475433
2025-07-15 11:18:09,US,global-acquirer-b,05,17.09,False,0.07869415152909963,0.2607766972468013,-0.18208254571770166,0.18208254571770166
2025-08-02 23:40:06,GB,high-risk-or-orchestrator-b,05,295.52,False,0.38076610716139603,0.19949818768353825,0.18126791947785778,0.18126791947785778
2025-07-15 18:28:47,MX,regional-card-specialist-a,51,4.56,False,0.23361779597940285,0.0526485747945507,0.18096922118485215,0.18096922118485215
2025-07-25 19:04:32,GB,high-risk-or-orchestrator-b,54,21.8,False,0.0069223260763755,0.18754697794366057,-0.18062465186728507,0.18062465186728507
2025-07-16 12:23:38,GB,high-risk-or-orchestrator-b,96,33.74,True,0.4180678016522118,0.2376761438494102,0.1803916578028016,0.1803916578028016
2025-07-13 12:48:38,US,high-risk-or-orchestrator-b,05,131.23,False,0.40803855984624243,0.22767373103237729,0.18036482881386515,0.18036482881386515
2025-08-02 11:45:50,IN,high-risk-or-orchestrator-b,62,104.91,False,0.0069223260763755,0.18717104999572182,-0.18024872391934632,0.18024872391934632
2025-07-22 17:57:35,US,high-risk-or-orchestrator-b,05,9.3,False,0.4402344226094168,0.2602094460167756,0.18002497659264122,0.18002497659264122
2025-08-05 07:14:12,US,global-acquirer-a,51,320.56,False,0.3649539659671588,0.1850018963548744,0.17995206961228438,0.17995206961228438
2025-07-22 09:57:06,US,global-acquirer-a,51,124.25,False,0.3554878674397501,0.1760742980073102,0.17941356943243988,0.17941356943243988
2025-07-17 22:45:24,NL,cross-border-fx-specialist-a,05,354.08,False,0.04712055335209995,0.22601487634236586,-0.17889432299026592,0.17889432299026592
2025-08-05 19:58:13,CN,regional-card-specialist-b,51,873.27,False,0.4552599552961289,0.27658699453478436,0.17867296076134453,0.17867296076134453
2025-07-16 07:45:39,FR,regional-card-specialist-b,05,55.91,False,0.15163217306793608,0.32959654790267673,-0.17796437483474065,0.17796437483474065
2025-07-12 11:24:54,DE,high-risk-or-orchestrator-b,05,130.9,False,0.009392064093918111,0.1867608209360591,-0.177368756842141,0.177368756842141
2025-07-26 14:50:53,CO,regional-card-specialist-b,05,1444.67,False,0.07608118295216797,0.2533975175540506,-0.17731633460188262,0.17731633460188262
2025-08-06 16:55:11,US,global-acquirer-a,51,311.49,False,0.34438546287092203,0.16742685342678004,0.176958609444142,0.176958609444142
2025-07-12 21:44:20,DE,global-acquirer-a,51,22.73,True,0.39705050335276826,0.22106911820377265,0.1759813851489956,0.1759813851489956
2025-07-22 18:24:24,AR,global-acquirer-a,05,102.17,False,0.07550277964455508,0.25038399588880983,-0.17488121624425473,0.17488121624425473
2025-08-04 16:14:46,US,global-acquirer-a,51,137.48,False,0.4182920709234001,0.24400193674084464,0.17429013418255546,0.17429013418255546
2025-07-16 16:43:26,DE,global-acquirer-b,61,222.72,False,0.15239787899426743,0.326356809269012,-0.17395893027474457,0.17395893027474457
2025-07-13 13:45:42,US,regional-card-specialist-a,05,60.09,False,0.09881626770683453,0.27275581883399436,-0.1739395511271598,0.1739395511271598
2025-08-02 20:57:09,CL,global-acquirer-b,51,20.83,False,0.31312601981810073,0.1397027232077117,0.17342329661038902,0.17342329661038902
2025-07-25 23:40:32,US,global-acquirer-b,51,113.53,True,0.3275620057562028,0.15417971231415165,0.17338229344205117,0.17338229344205117
2025-07-18 18:51:31,HK,high-risk-or-orchestrator-a,05,2.7,False,0.3500653851308288,0.17693657265678306,0.17312881247404574,0.17312881247404574
2025-08-06 12:03:26,MX,global-acquirer-b,91,285.08,False,0.22225789816406702,0.04949815881072875,0.17275973935333827,0.17275973935333827
2025-07-13 16:30:47,IN,global-acquirer-b,51,35.76,False,0.4828620416305793,0.31032368095149787,0.1725383606790814,0.1725383606790814
2025-08-05 22:54:13,DE,high-risk-or-orchestrator-a,05,52.49,False,0.3805671354111217,0.20867027134920602,0.17189686406191568,0.17189686406191568
2025-07-27 19:14:05,BR,cross-border-fx-specialist-b,92,23.19,False,0.06780397784707287,0.23968995331316004,-0.17188597546608717,0.17188597546608717
2025-08-05 21:52:16,GB,high-risk-or-orchestrator-b,05,16.02,False,0.38068256904096215,0.20970969925179866,0.17097286978916348,0.17097286978916348
2025-07-12 14:35:57,BR,high-risk-or-orchestrator-b,04,195.35,False,0.007362646096456296,0.17809485304679243,-0.17073220695033614,0.17073220695033614
2025-07-14 15:23:12,AE,regional-card-specialist-b,05,185.54,False,0.09232026681813658,0.262423686467368,-0.17010341964923142,0.17010341964923142
2025-07-18 18:27:44,IT,cross-border-fx-specialist-b,05,75.42,False,0.08451535038897501,0.2545547625691735,-0.17003941218019847,0.17003941218019847
2025-07-25 10:27:18,IN,regional-card-specialist-b,14,138.98,False,0.0069223260763755,0.17662257539185486,-0.16970024931547936,0.16970024931547936
2025-07-17 09:38:08,CN,regional-card-specialist-a,92,11.78,False,0.10411024601140986,0.27380024559529925,-0.1696899995838894,0.1696899995838894
2025-08-01 07:31:53,US,regional-card-specialist-b,05,6.51,False,0.09201845350355153,0.2614200584434748,-0.1694016049399233,0.1694016049399233
2025-07-25 16:45:55,GB,global-acquirer-a,NW,202.83,False,0.3184349156905471,0.14903973899829684,0.16939517669225027,0.16939517669225027
2025-07-16 18:17:24,PH,regional-bank-processor-c,05,12.74,False,0.22367009891088732,0.054368290375663327,0.169301808535224,0.169301808535224
2025-08-03 11:00:31,CO,cross-border-fx-specialist-b,05,608.68,False,0.09721964080016665,0.26610215730685566,-0.168882516506689,0.168882516506689
2025-07-18 21:11:29,DE,high-risk-or-orchestrator-a,05,3.92,False,0.3250655713361044,0.1564663672500512,0.16859920408605322,0.16859920408605322
2025-08-01 14:13:45,AE,cross-border-fx-specialist-a,PR,66.67,False,0.13626639162384227,0.3038817846764521,-0.16761539305260983,0.16761539305260983
2025-08-01 19:12:43,IE,high-risk-or-orchestrator-b,07,77.58,False,0.007202483672362589,0.17477854535811152,-0.16757606168574893,0.16757606168574893
2025-08-04 00:14:14,NL,high-risk-or-orchestrator-a,05,253.46,False,0.4726318148612536,0.3053076860107125,0.1673241288505411,0.1673241288505411
2025-07-28 12:22:23,US,regional-card-specialist-b,NW,21.64,True,0.09517423309497047,0.26241517799694997,-0.1672409449019795,0.1672409449019795
2025-07-20 17:51:04,AE,global-acquirer-b,51,27.71,False,0.4245035043572388,0.25760339071455024,0.16690011364268859,0.16690011364268859
2025-07-31 21:57:17,EG,regional-card-specialist-a,05,184.75,False,0.08121350382621907,0.24774146932801475,-0.16652796550179566,0.16652796550179566
2025-07-17 19:50:50,GB,high-risk-or-orchestrator-a,05,362.61,False,0.4443088921263029,0.2780125546365505,0.16629633748975242,0.16629633748975242
2025-07-16 19:16:35,JP,global-acquirer-a,91,42.8,False,0.40779710937007846,0.24173655341689548,0.16606055595318298,0.16606055595318298
2025-07-16 22:06:59,JP,cross-border-fx-specialist-b,05,26.89,False,0.09689296308085883,0.26272098641119035,-0.16582802333033153,0.16582802333033153
2025-07-24 23:15:08,AR,regional-card-specialist-b,57,37.22,False,0.08240496345657475,0.24818803292797226,-0.1657830694713975,0.1657830694713975
2025-07-24 10:22:45,TH,cross-border-fx-specialist-b,05,73.24,False,0.22654650243421603,0.06084561521713907,0.16570088721707696,0.16570088721707696
2025-07-28 20:58:24,BR,regional-bank-processor-a,51,111.43,False,0.3863233358370606,0.22064988527308702,0.16567345056397356,0.16567345056397356
2025-08-03 14:33:00,ES,global-acquirer-b,14,13.77,False,0.007210985702466254,0.17285214333199891,-0.16564115762953266,0.16564115762953266
2025-08-05 08:01:40,HK,global-acquirer-a,51,1554.62,False,0.3263256950835295,0.16090173480349476,0.16542396028003473,0.16542396028003473
2025-07-29 06:58:41,BR,high-risk-or-orchestrator-b,62,116.0,False,0.0084091249149256,0.1737527195959668,-0.1653435946810412,0.1653435946810412
2025-07-20 15:49:18,NL,global-acquirer-a,05,12.52,True,0.1667504396724064,0.33189771693261394,-0.16514727726020753,0.16514727726020753
2025-08-06 19:25:30,SA,cross-border-fx-specialist-a,05,64.95,False,0.10561130991152963,0.27056713792279524,-0.16495582801126563,0.16495582801126563
2025-07-16 07:44:47,IN,high-risk-or-orchestrator-a,51,136.16,False,0.23812043190383073,0.07328211834475833,0.1648383135590724,0.1648383135590724
2025-07-18 08:02:11,SG,high-risk-or-orchestrator-a,62,3.52,False,0.007405972818401012,0.17212112440611976,-0.16471515158771874,0.16471515158771874
2025-07-16 15:36:47,US,regional-card-specialist-a,51,390.04,False,0.22138458109234982,0.05708561857261683,0.164298962519733,0.164298962519733
2025-08-01 09:02:32,US,global-acquirer-a,05,278.29,False,0.09424161358419339,0.25842425122645796,-0.16418263764226457,0.16418263764226457
2025-07-24 12:42:18,IN,high-risk-or-orchestrator-a,62,21.18,False,0.0069223260763755,0.1708640376169788,-0.1639417115406033,0.1639417115406033
2025-07-22 13:11:56,US,cross-border-fx-specialist-b,05,79.88,True,0.09236554778651763,0.2559731965328213,-0.16360764874630368,0.16360764874630368
2025-07-29 11:14:45,US,global-acquirer-a,51,21.82,False,0.33398034784863695,0.17052113751925066,0.1634592103293863,0.1634592103293863
2025-07-21 09:56:05,JP,regional-card-specialist-a,14,19.29,False,0.006944344266563715,0.17037951143921512,-0.1634351671726514,0.1634351671726514
2025-07-31 08:52:20,ES,global-acquirer-b,51,520.35,False,0.2990305101577977,0.1356044560918437,0.16342605406595398,0.16342605406595398
2025-07-30 14:35:54,GB,high-risk-or-orchestrator-a,62,94.43,False,0.0069223260763755,0.17028106299189735,-0.16335873691552186,0.16335873691552186
2025-07-22 07:09:39,US,high-risk-or-orchestrator-b,05,86.37,False,0.37677543997161816,0.2135901895299838,0.16318525044163437,0.16318525044163437
2025-08-02 21:19:28,CA,global-acquirer-b,RC,16.27,False,0.37819090094357016,0.2150172105062576,0.16317369043731256,0.16317369043731256
2025-07-30 07:51:15,DE,high-risk-or-orchestrator-a,51,24.55,False,0.3016195324445676,0.13876341045747226,0.16285612198709531,0.16285612198709531
2025-07-25 11:49:03,GB,global-acquirer-a,05,92.24,False,0.29602672889171966,0.1337876401619183,0.16223908872980136,0.16223908872980136
2025-07-26 18:33:35,PH,global-acquirer-b,51,23.42,False,0.3546312602323189,0.19272160189154616,0.16190965834077273,0.16190965834077273
2025-07-18 12:12:24,FR,high-risk-or-orchestrator-a,04,18.97,False,0.007886104662567932,0.16962207809206142,-0.1617359734294935,0.1617359734294935
